"filename","version","vuln_count","date"
"xman","version_3.0",0,NA
"xman","version_2.2.1",0,NA
"xman","version_2.2",0,NA
"xman","version_2.1.post1",97,NA
"xman","version_2.1",97,NA
"xman","version_2.0",97,NA
"xman","version_1.1",97,NA
"xman","version_1.0",0,NA
"mariadb-show","version_3.1.1",58,NA
"mariadb-show","version_3.1",0,NA
"mariadb-show","version_3.0",58,NA
"mariadb-show","version_2.2.1",58,NA
"mariadb-show","version_2.2",58,NA
"mariadb-show","version_2.1.post1",138,NA
"mariadb-show","version_2.1",138,NA
"mariadb-show","version_2.0",138,NA
"mariadb-show","version_1.1",138,NA
"mariadb-show","version_1.0",0,NA
"mingle","version_3.1.1",0,NA
"mingle","version_3.1",0,NA
"mingle","version_3.0",0,NA
"mingle","version_2.2.1",0,NA
"mingle","version_2.2",0,NA
"mingle","version_2.1.post1",80,NA
"mingle","version_2.1",80,NA
"mingle","version_2.0",80,NA
"mingle","version_1.1",80,NA
"mingle","version_1.0",0,NA
"ping","version_3.1.1",0,NA
"ping","version_3.1",0,NA
"ping","version_3.0",0,NA
"ping","version_2.2.1",0,NA
"ping","version_2.2",0,NA
"ping","version_2.1.post1",90,NA
"ping","version_2.1",90,NA
"ping","version_2.0",90,NA
"ping","version_1.1",90,NA
"ping","version_1.0",0,NA
"atril","version_3.1.1",0,NA
"atril","version_3.1",0,NA
"atril","version_3.0",0,NA
"atril","version_2.2.1",0,NA
"atril","version_2.2",0,NA
"atril","version_2.1.post1",99,NA
"atril","version_2.1",99,NA
"atril","version_2.0",99,NA
"atril","version_1.1",99,NA
"atril","version_1.0",0,NA
"btrfstune","version_3.1.1",0,NA
"btrfstune","version_3.1",0,NA
"btrfstune","version_3.0",0,NA
"btrfstune","version_2.2.1",0,NA
"btrfstune","version_2.2",0,NA
"btrfstune","version_2.1.post1",97,NA
"btrfstune","version_2.1",97,NA
"btrfstune","version_2.0",97,NA
"btrfstune","version_1.1",97,NA
"btrfstune","version_1.0",0,NA
"xfce4-panel","version_3.1.1",0,NA
"xfce4-panel","version_3.1",0,NA
"xfce4-panel","version_3.0",0,NA
"xfce4-panel","version_2.2.1",0,NA
"xfce4-panel","version_2.2",0,NA
"xfce4-panel","version_2.1.post1",99,NA
"xfce4-panel","version_2.1",99,NA
"xfce4-panel","version_2.0",99,NA
"xfce4-panel","version_1.1",99,NA
"xfce4-panel","version_1.0",0,NA
"x86_64-linux-gnu-c++filt","version_3.1.1",2,NA
"x86_64-linux-gnu-c++filt","version_3.1",0,NA
"x86_64-linux-gnu-c++filt","version_3.0",2,NA
"x86_64-linux-gnu-c++filt","version_2.2.1",2,NA
"x86_64-linux-gnu-c++filt","version_2.2",2,NA
"x86_64-linux-gnu-c++filt","version_2.1.post1",82,NA
"x86_64-linux-gnu-c++filt","version_2.1",82,NA
"x86_64-linux-gnu-c++filt","version_2.0",82,NA
"x86_64-linux-gnu-c++filt","version_1.1",82,NA
"x86_64-linux-gnu-c++filt","version_1.0",2,NA
"kismet_cap_nrf_51822","version_3.1.1",0,NA
"kismet_cap_nrf_51822","version_3.1",0,NA
"kismet_cap_nrf_51822","version_3.0",0,NA
"kismet_cap_nrf_51822","version_2.2.1",0,NA
"kismet_cap_nrf_51822","version_2.2",0,NA
"kismet_cap_nrf_51822","version_2.1.post1",74,NA
"kismet_cap_nrf_51822","version_2.1",74,NA
"kismet_cap_nrf_51822","version_2.0",74,NA
"kismet_cap_nrf_51822","version_1.1",74,NA
"kismet_cap_nrf_51822","version_1.0",0,NA
"sane-find-scanner","version_3.1.1",0,NA
"sane-find-scanner","version_3.1",0,NA
"sane-find-scanner","version_3.0",0,NA
"sane-find-scanner","version_2.2.1",0,NA
"sane-find-scanner","version_2.2",0,NA
"sane-find-scanner","version_2.1.post1",74,NA
"sane-find-scanner","version_2.1",74,NA
"sane-find-scanner","version_2.0",74,NA
"sane-find-scanner","version_1.1",74,NA
"sane-find-scanner","version_1.0",0,NA
"rendercheck","version_3.1.1",0,NA
"rendercheck","version_3.1",0,NA
"rendercheck","version_3.0",0,NA
"rendercheck","version_2.2.1",0,NA
"rendercheck","version_2.2",0,NA
"rendercheck","version_2.1.post1",90,NA
"rendercheck","version_2.1",90,NA
"rendercheck","version_2.0",90,NA
"rendercheck","version_1.1",90,NA
"rendercheck","version_1.0",0,NA
"mariadbd-safe-helper","version_3.1.1",0,NA
"mariadbd-safe-helper","version_3.1",0,NA
"mariadbd-safe-helper","version_3.0",0,NA
"mariadbd-safe-helper","version_2.2.1",0,NA
"mariadbd-safe-helper","version_2.2",0,NA
"mariadbd-safe-helper","version_2.1.post1",80,NA
"mariadbd-safe-helper","version_2.1",80,NA
"mariadbd-safe-helper","version_2.0",80,NA
"mariadbd-safe-helper","version_1.1",80,NA
"mariadbd-safe-helper","version_1.0",0,NA
"httptunnel-client","version_3.1.1",0,NA
"httptunnel-client","version_3.1",0,NA
"httptunnel-client","version_3.0",0,NA
"httptunnel-client","version_2.2.1",0,NA
"httptunnel-client","version_2.2",0,NA
"httptunnel-client","version_2.1.post1",0,NA
"httptunnel-client","version_2.1",0,NA
"httptunnel-client","version_2.0",0,NA
"httptunnel-client","version_1.1",0,NA
"httptunnel-client","version_1.0",0,NA
"lscpu","version_3.1.1",0,NA
"lscpu","version_3.1",0,NA
"lscpu","version_3.0",0,NA
"lscpu","version_2.2.1",0,NA
"lscpu","version_2.2",0,NA
"lscpu","version_2.1.post1",90,NA
"lscpu","version_2.1",90,NA
"lscpu","version_2.0",90,NA
"lscpu","version_1.1",90,NA
"lscpu","version_1.0",0,NA
"mariadb-waitpid","version_3.1.1",0,NA
"mariadb-waitpid","version_3.1",0,NA
"mariadb-waitpid","version_3.0",0,NA
"mariadb-waitpid","version_2.2.1",0,NA
"mariadb-waitpid","version_2.2",0,NA
"mariadb-waitpid","version_2.1.post1",80,NA
"mariadb-waitpid","version_2.1",80,NA
"mariadb-waitpid","version_2.0",80,NA
"mariadb-waitpid","version_1.1",80,NA
"mariadb-waitpid","version_1.0",0,NA
"desktop-file-validate","version_3.1.1",0,NA
"desktop-file-validate","version_3.1",0,NA
"desktop-file-validate","version_3.0",0,NA
"desktop-file-validate","version_2.2.1",0,NA
"desktop-file-validate","version_2.2",0,NA
"desktop-file-validate","version_2.1.post1",91,NA
"desktop-file-validate","version_2.1",91,NA
"desktop-file-validate","version_2.0",91,NA
"desktop-file-validate","version_1.1",91,NA
"desktop-file-validate","version_1.0",0,NA
"objdump","version_3.1.1",4,NA
"objdump","version_3.1",0,NA
"objdump","version_3.0",4,NA
"objdump","version_2.2.1",0,NA
"objdump","version_2.2",0,NA
"objdump","version_2.1.post1",0,NA
"objdump","version_2.1",0,NA
"objdump","version_2.0",0,NA
"objdump","version_1.1",0,NA
"objdump","version_1.0",0,NA
"install","version_3.1.1",0,NA
"install","version_3.1",0,NA
"install","version_3.0",0,NA
"install","version_2.2.1",0,NA
"install","version_2.2",0,NA
"install","version_2.1.post1",39,NA
"install","version_2.1",39,NA
"install","version_2.0",39,NA
"install","version_1.1",39,NA
"install","version_1.0",0,NA
"busctl","version_3.1.1",0,NA
"busctl","version_3.1",0,NA
"busctl","version_3.0",0,NA
"busctl","version_2.2.1",0,NA
"busctl","version_2.2",0,NA
"busctl","version_2.1.post1",80,NA
"busctl","version_2.1",80,NA
"busctl","version_2.0",80,NA
"busctl","version_1.1",80,NA
"busctl","version_1.0",0,NA
"xtightvncviewer","version_3.1.1",0,NA
"xtightvncviewer","version_3.1",0,NA
"xtightvncviewer","version_3.0",0,NA
"xtightvncviewer","version_2.2.1",0,NA
"xtightvncviewer","version_2.2",0,NA
"xtightvncviewer","version_2.1.post1",21,NA
"xtightvncviewer","version_2.1",21,NA
"xtightvncviewer","version_2.0",21,NA
"xtightvncviewer","version_1.1",21,NA
"xtightvncviewer","version_1.0",0,NA
"dpkg-statoverride","version_3.1.1",0,NA
"dpkg-statoverride","version_3.1",0,NA
"dpkg-statoverride","version_3.0",0,NA
"dpkg-statoverride","version_2.2.1",0,NA
"dpkg-statoverride","version_2.2",0,NA
"dpkg-statoverride","version_2.1.post1",90,NA
"dpkg-statoverride","version_2.1",90,NA
"dpkg-statoverride","version_2.0",90,NA
"dpkg-statoverride","version_1.1",90,NA
"dpkg-statoverride","version_1.0",0,NA
"xmllint","version_3.1.1",0,NA
"xmllint","version_3.1",0,NA
"xmllint","version_3.0",0,NA
"xmllint","version_2.2.1",0,NA
"xmllint","version_2.2",0,NA
"xmllint","version_2.1.post1",91,NA
"xmllint","version_2.1",91,NA
"xmllint","version_2.0",91,NA
"xmllint","version_1.1",91,NA
"xmllint","version_1.0",0,NA
"sbd","version_3.1.1",0,NA
"sbd","version_3.1",0,NA
"sbd","version_3.0",0,NA
"sbd","version_2.2.1",0,NA
"sbd","version_2.2",0,NA
"sbd","version_2.1.post1",80,NA
"sbd","version_2.1",80,NA
"sbd","version_2.0",80,NA
"sbd","version_1.1",80,NA
"sbd","version_1.0",0,NA
"nslookup","version_3.1.1",4,NA
"nslookup","version_3.1",0,NA
"nslookup","version_3.0",4,NA
"nslookup","version_2.2.1",0,NA
"nslookup","version_2.2",0,NA
"nslookup","version_2.1.post1",80,NA
"nslookup","version_2.1",80,NA
"nslookup","version_2.0",80,NA
"nslookup","version_1.1",80,NA
"nslookup","version_1.0",0,NA
"net","version_3.1.1",18,NA
"net","version_3.1",0,NA
"net","version_3.0",18,NA
"net","version_2.2.1",18,NA
"net","version_2.2",18,NA
"net","version_2.1.post1",98,NA
"net","version_2.1",98,NA
"net","version_2.0",98,NA
"net","version_1.1",98,NA
"net","version_1.0",0,NA
"obexctl","version_3.1.1",0,NA
"obexctl","version_3.1",0,NA
"obexctl","version_3.0",0,NA
"obexctl","version_2.2.1",0,NA
"obexctl","version_2.2",0,NA
"obexctl","version_2.1.post1",99,NA
"obexctl","version_2.1",99,NA
"obexctl","version_2.0",99,NA
"obexctl","version_1.1",99,NA
"obexctl","version_1.0",0,NA
"locale","version_3.1.1",0,NA
"locale","version_3.1",0,NA
"locale","version_3.0",0,NA
"locale","version_2.2.1",0,NA
"locale","version_2.2",0,NA
"locale","version_2.1.post1",74,NA
"locale","version_2.1",74,NA
"locale","version_2.0",74,NA
"locale","version_1.1",74,NA
"locale","version_1.0",0,NA
"xauth","version_3.1.1",0,NA
"xauth","version_3.1",0,NA
"xauth","version_3.0",0,NA
"xauth","version_2.2.1",0,NA
"xauth","version_2.2",0,NA
"xauth","version_2.1.post1",80,NA
"xauth","version_2.1",80,NA
"xauth","version_2.0",80,NA
"xauth","version_1.1",80,NA
"xauth","version_1.0",0,NA
"rasm2","version_3.1.1",0,NA
"rasm2","version_3.1",0,NA
"rasm2","version_3.0",0,NA
"rasm2","version_2.2.1",0,NA
"rasm2","version_2.2",0,NA
"rasm2","version_2.1.post1",80,NA
"rasm2","version_2.1",80,NA
"rasm2","version_2.0",80,NA
"rasm2","version_1.1",80,NA
"rasm2","version_1.0",0,NA
"du","version_3.1.1",0,NA
"du","version_3.1",0,NA
"du","version_3.0",0,NA
"du","version_2.2.1",0,NA
"du","version_2.2",0,NA
"du","version_2.1.post1",80,NA
"du","version_2.1",80,NA
"du","version_2.0",80,NA
"du","version_1.1",80,NA
"du","version_1.0",0,NA
"dpkg-deb","version_3.1.1",0,NA
"dpkg-deb","version_3.1",0,NA
"dpkg-deb","version_3.0",0,NA
"dpkg-deb","version_2.2.1",0,NA
"dpkg-deb","version_2.2",0,NA
"dpkg-deb","version_2.1.post1",90,NA
"dpkg-deb","version_2.1",90,NA
"dpkg-deb","version_2.0",90,NA
"dpkg-deb","version_1.1",90,NA
"dpkg-deb","version_1.0",0,NA
"diff3","version_3.1.1",0,NA
"diff3","version_3.1",0,NA
"diff3","version_3.0",0,NA
"diff3","version_2.2.1",0,NA
"diff3","version_2.2",0,NA
"diff3","version_2.1.post1",80,NA
"diff3","version_2.1",80,NA
"diff3","version_2.0",80,NA
"diff3","version_1.1",80,NA
"diff3","version_1.0",0,NA
"redir","version_3.1.1",0,NA
"redir","version_3.1",0,NA
"redir","version_3.0",0,NA
"redir","version_2.2.1",0,NA
"redir","version_2.2",0,NA
"redir","version_2.1.post1",0,NA
"redir","version_2.1",0,NA
"redir","version_2.0",0,NA
"redir","version_1.1",0,NA
"redir","version_1.0",0,NA
"pulseaudio","version_3.1.1",0,NA
"pulseaudio","version_3.1",0,NA
"pulseaudio","version_3.0",0,NA
"pulseaudio","version_2.2.1",0,NA
"pulseaudio","version_2.2",0,NA
"pulseaudio","version_2.1.post1",99,NA
"pulseaudio","version_2.1",99,NA
"pulseaudio","version_2.0",99,NA
"pulseaudio","version_1.1",99,NA
"pulseaudio","version_1.0",0,NA
"host","version_3.1.1",4,NA
"host","version_3.1",0,NA
"host","version_3.0",4,NA
"host","version_2.2.1",0,NA
"host","version_2.2",0,NA
"host","version_2.1.post1",80,NA
"host","version_2.1",80,NA
"host","version_2.0",80,NA
"host","version_1.1",80,NA
"host","version_1.0",0,NA
"mm2gv","version_3.1.1",0,NA
"mm2gv","version_3.1",0,NA
"mm2gv","version_3.0",0,NA
"mm2gv","version_2.2.1",0,NA
"mm2gv","version_2.2",0,NA
"mm2gv","version_2.1.post1",80,NA
"mm2gv","version_2.1",80,NA
"mm2gv","version_2.0",80,NA
"mm2gv","version_1.1",80,NA
"mm2gv","version_1.0",0,NA
"kismet_cap_nrf_mousejack","version_3.1.1",0,NA
"kismet_cap_nrf_mousejack","version_3.1",0,NA
"kismet_cap_nrf_mousejack","version_3.0",0,NA
"kismet_cap_nrf_mousejack","version_2.2.1",0,NA
"kismet_cap_nrf_mousejack","version_2.2",0,NA
"kismet_cap_nrf_mousejack","version_2.1.post1",74,NA
"kismet_cap_nrf_mousejack","version_2.1",74,NA
"kismet_cap_nrf_mousejack","version_2.0",74,NA
"kismet_cap_nrf_mousejack","version_1.1",74,NA
"kismet_cap_nrf_mousejack","version_1.0",0,NA
"resolveip","version_3.1.1",0,NA
"resolveip","version_3.1",0,NA
"resolveip","version_3.0",0,NA
"resolveip","version_2.2.1",0,NA
"resolveip","version_2.2",0,NA
"resolveip","version_2.1.post1",80,NA
"resolveip","version_2.1",80,NA
"resolveip","version_2.0",80,NA
"resolveip","version_1.1",80,NA
"resolveip","version_1.0",0,NA
"webfuzz","version_3.1.1",0,NA
"webfuzz","version_3.1",0,NA
"webfuzz","version_3.0",0,NA
"webfuzz","version_2.2.1",0,NA
"webfuzz","version_2.2",0,NA
"webfuzz","version_2.1.post1",80,NA
"webfuzz","version_2.1",80,NA
"webfuzz","version_2.0",80,NA
"webfuzz","version_1.1",80,NA
"webfuzz","version_1.0",0,NA
"logger","version_3.1.1",0,NA
"logger","version_3.1",0,NA
"logger","version_3.0",0,NA
"logger","version_2.2.1",0,NA
"logger","version_2.2",0,NA
"logger","version_2.1.post1",86,NA
"logger","version_2.1",86,NA
"logger","version_2.0",86,NA
"logger","version_1.1",86,NA
"logger","version_1.0",0,NA
"kismet_cap_rz_killerbee","version_3.1.1",0,NA
"kismet_cap_rz_killerbee","version_3.1",0,NA
"kismet_cap_rz_killerbee","version_3.0",0,NA
"kismet_cap_rz_killerbee","version_2.2.1",0,NA
"kismet_cap_rz_killerbee","version_2.2",0,NA
"kismet_cap_rz_killerbee","version_2.1.post1",74,NA
"kismet_cap_rz_killerbee","version_2.1",74,NA
"kismet_cap_rz_killerbee","version_2.0",74,NA
"kismet_cap_rz_killerbee","version_1.1",74,NA
"kismet_cap_rz_killerbee","version_1.0",0,NA
"reaver","version_3.1.1",0,NA
"reaver","version_3.1",0,NA
"reaver","version_3.0",0,NA
"reaver","version_2.2.1",0,NA
"reaver","version_2.2",0,NA
"reaver","version_2.1.post1",19,NA
"reaver","version_2.1",19,NA
"reaver","version_2.0",19,NA
"reaver","version_1.1",19,NA
"reaver","version_1.0",0,NA
"ptx","version_3.1.1",0,NA
"ptx","version_3.1",0,NA
"ptx","version_3.0",0,NA
"ptx","version_2.2.1",0,NA
"ptx","version_2.2",0,NA
"ptx","version_2.1.post1",80,NA
"ptx","version_2.1",80,NA
"ptx","version_2.0",80,NA
"ptx","version_1.1",80,NA
"ptx","version_1.0",0,NA
"sdptool","version_3.1.1",0,NA
"sdptool","version_3.1",0,NA
"sdptool","version_3.0",0,NA
"sdptool","version_2.2.1",0,NA
"sdptool","version_2.2",0,NA
"sdptool","version_2.1.post1",80,NA
"sdptool","version_2.1",80,NA
"sdptool","version_2.0",80,NA
"sdptool","version_1.1",80,NA
"sdptool","version_1.0",0,NA
"quakeserver","version_3.1.1",0,NA
"quakeserver","version_3.1",0,NA
"quakeserver","version_3.0",0,NA
"quakeserver","version_2.2.1",0,NA
"quakeserver","version_2.2",0,NA
"quakeserver","version_2.1.post1",80,NA
"quakeserver","version_2.1",80,NA
"quakeserver","version_2.0",80,NA
"quakeserver","version_1.1",80,NA
"quakeserver","version_1.0",0,NA
"partx","version_3.1.1",0,NA
"partx","version_3.1",0,NA
"partx","version_3.0",0,NA
"partx","version_2.2.1",0,NA
"partx","version_2.2",0,NA
"partx","version_2.1.post1",80,NA
"partx","version_2.1",80,NA
"partx","version_2.0",80,NA
"partx","version_1.1",80,NA
"partx","version_1.0",0,NA
"msrpcfuzz_udp","version_3.1.1",0,NA
"msrpcfuzz_udp","version_3.1",0,NA
"msrpcfuzz_udp","version_3.0",0,NA
"msrpcfuzz_udp","version_2.2.1",0,NA
"msrpcfuzz_udp","version_2.2",0,NA
"msrpcfuzz_udp","version_2.1.post1",80,NA
"msrpcfuzz_udp","version_2.1",80,NA
"msrpcfuzz_udp","version_2.0",80,NA
"msrpcfuzz_udp","version_1.1",80,NA
"msrpcfuzz_udp","version_1.0",0,NA
"xfce4-appearance-settings","version_3.1.1",0,NA
"xfce4-appearance-settings","version_3.1",0,NA
"xfce4-appearance-settings","version_3.0",0,NA
"xfce4-appearance-settings","version_2.2.1",0,NA
"xfce4-appearance-settings","version_2.2",0,NA
"xfce4-appearance-settings","version_2.1.post1",91,NA
"xfce4-appearance-settings","version_2.1",91,NA
"xfce4-appearance-settings","version_2.0",91,NA
"xfce4-appearance-settings","version_1.1",91,NA
"xfce4-appearance-settings","version_1.0",0,NA
"dpkg-divert","version_3.1.1",0,NA
"dpkg-divert","version_3.1",0,NA
"dpkg-divert","version_3.0",0,NA
"dpkg-divert","version_2.2.1",0,NA
"dpkg-divert","version_2.2",0,NA
"dpkg-divert","version_2.1.post1",90,NA
"dpkg-divert","version_2.1",90,NA
"dpkg-divert","version_2.0",90,NA
"dpkg-divert","version_1.1",90,NA
"dpkg-divert","version_1.0",0,NA
"gpg","version_3.1.1",0,NA
"gpg","version_3.1",0,NA
"gpg","version_3.0",0,NA
"gpg","version_2.2.1",1,NA
"gpg","version_2.2",1,NA
"gpg","version_2.1.post1",80,NA
"gpg","version_2.1",80,NA
"gpg","version_2.0",80,NA
"gpg","version_1.1",80,NA
"gpg","version_1.0",0,NA
"ldapmodify","version_3.1.1",0,NA
"ldapmodify","version_3.1",0,NA
"ldapmodify","version_3.0",0,NA
"ldapmodify","version_2.2.1",0,NA
"ldapmodify","version_2.2",0,NA
"ldapmodify","version_2.1.post1",80,NA
"ldapmodify","version_2.1",80,NA
"ldapmodify","version_2.0",80,NA
"ldapmodify","version_1.1",80,NA
"ldapmodify","version_1.0",0,NA
"join","version_3.1.1",0,NA
"join","version_3.1",0,NA
"join","version_3.0",0,NA
"join","version_2.2.1",0,NA
"join","version_2.2",0,NA
"join","version_2.1.post1",80,NA
"join","version_2.1",80,NA
"join","version_2.0",80,NA
"join","version_1.1",80,NA
"join","version_1.0",0,NA
"mariadb","version_3.1.1",58,NA
"mariadb","version_3.1",0,NA
"mariadb","version_3.0",58,NA
"mariadb","version_2.2.1",58,NA
"mariadb","version_2.2",58,NA
"mariadb","version_2.1.post1",79,NA
"mariadb","version_2.1",79,NA
"mariadb","version_2.0",79,NA
"mariadb","version_1.1",79,NA
"mariadb","version_1.0",0,NA
"ssh-keyscan","version_3.1.1",7,NA
"ssh-keyscan","version_3.1",0,NA
"ssh-keyscan","version_3.0",7,NA
"ssh-keyscan","version_2.2.1",46,NA
"ssh-keyscan","version_2.2",46,NA
"ssh-keyscan","version_2.1.post1",120,NA
"ssh-keyscan","version_2.1",120,NA
"ssh-keyscan","version_2.0",120,NA
"ssh-keyscan","version_1.1",120,NA
"ssh-keyscan","version_1.0",7,NA
"df","version_3.1.1",0,NA
"df","version_3.1",0,NA
"df","version_3.0",0,NA
"df","version_2.2.1",0,NA
"df","version_2.2",0,NA
"df","version_2.1.post1",80,NA
"df","version_2.1",80,NA
"df","version_2.0",80,NA
"df","version_1.1",80,NA
"df","version_1.0",0,NA
"kismet_cap_ti_cc_2531","version_3.1.1",0,NA
"kismet_cap_ti_cc_2531","version_3.1",0,NA
"kismet_cap_ti_cc_2531","version_3.0",0,NA
"kismet_cap_ti_cc_2531","version_2.2.1",0,NA
"kismet_cap_ti_cc_2531","version_2.2",0,NA
"kismet_cap_ti_cc_2531","version_2.1.post1",74,NA
"kismet_cap_ti_cc_2531","version_2.1",74,NA
"kismet_cap_ti_cc_2531","version_2.0",74,NA
"kismet_cap_ti_cc_2531","version_1.1",74,NA
"kismet_cap_ti_cc_2531","version_1.0",0,NA
"pstat","version_3.1.1",0,NA
"pstat","version_3.1",0,NA
"pstat","version_3.0",0,NA
"pstat","version_2.2.1",0,NA
"pstat","version_2.2",0,NA
"pstat","version_2.1.post1",80,NA
"pstat","version_2.1",80,NA
"pstat","version_2.0",80,NA
"pstat","version_1.1",80,NA
"pstat","version_1.0",0,NA
"test","version_3.1.1",0,NA
"test","version_3.1",0,NA
"test","version_3.0",0,NA
"test","version_2.2.1",0,NA
"test","version_2.2",0,NA
"test","version_2.1.post1",80,NA
"test","version_2.1",80,NA
"test","version_2.0",80,NA
"test","version_1.1",80,NA
"test","version_1.0",0,NA
"troff","version_3.1.1",0,NA
"troff","version_3.1",0,NA
"troff","version_3.0",0,NA
"troff","version_2.2.1",0,NA
"troff","version_2.2",0,NA
"troff","version_2.1.post1",80,NA
"troff","version_2.1",80,NA
"troff","version_2.0",80,NA
"troff","version_1.1",80,NA
"troff","version_1.0",0,NA
"lsblk","version_3.1.1",0,NA
"lsblk","version_3.1",0,NA
"lsblk","version_3.0",0,NA
"lsblk","version_2.2.1",0,NA
"lsblk","version_2.2",0,NA
"lsblk","version_2.1.post1",80,NA
"lsblk","version_2.1",80,NA
"lsblk","version_2.0",80,NA
"lsblk","version_1.1",80,NA
"lsblk","version_1.0",0,NA
"unrar-nonfree","version_3.1.1",0,NA
"unrar-nonfree","version_3.1",0,NA
"unrar-nonfree","version_3.0",0,NA
"unrar-nonfree","version_2.2.1",0,NA
"unrar-nonfree","version_2.2",0,NA
"unrar-nonfree","version_2.1.post1",80,NA
"unrar-nonfree","version_2.1",80,NA
